Headin÷CAN begin OK
LSM6DS3TR-C Found!
Accelerometer range set to: +-2G
Accelerometer data rate set to: 12.5 Hz
Heading:0.00 A Des:[0.00] Act:[0.00] B Des:7.00] Act:[0.00] [Immediate] [-1.45] [4.37] [-8.60] | PC:0
Heading:15.85 A Des:[-0.98] Act:[-2.90] B Des:-6.93] Act:[-2.40] [Immediate] [-5.03] [-8.04] [-0.91] | PC:1978
Heading:15.86 A Des:[-1.07] Act:[0.60] B Des:-6.92] Act:[-3.20] [Immediate] [-4.92] [-8.17] [-0.07] | PC:1979
Heading:15.86 A Des:[-1.07] Act:[0.20] B Des:-6.92] Act:[-4.50] [Immediate] [-4.85] [-8.09] [1.29] | PC:1979
Heading:15.81 A Des:[-0.72] Act:[0.40] B Des:-6.96] Act:[-3.40] [Immediate] [-4.82] [-7.95] [2.13] | PC:1980
Heading:15.81 A Des:[-0.72] Act:[1.60] B Des:-6.96] Act:[-4.80] [Immediate] [-4.73] [-7.55] [3.39] | PC:1980
Heading:15.80 A Des:[-0.62] Act:[0.00] B Des:-6.97] Act:[-0.60] [Immediate] [-4.61] [-7.21] [4.22] | PC:1981
Heading:15.80 A Des:[-0.62] Act:[-1.10] B Des:-6.97] Act:[-8.00] [Immediate] [-4.39] [-6.51] [5.43] | PC:1981
Heading:15.85 A Des:[-0.98] Act:[-1.30] B Des:-6.93] Act:[0.30] [Immediate] [-4.26] [-5.93] [6.15] | PC:1982
Heading:15.85 A Des:[-0.98] Act:[-0.80] B Des:-6.93] Act:[-0.50] [Immediate] [-4.13] [-4.90] [7.10] | PC:1982
Heading:15.83 A Des:[-0.85] Act:[-0.40] B Des:-6.95] Act:[-6.40] [Immediate] [-4.04] [-4.10] [7.64] | PC:1983
Heading:15.83 A Des:[-0.85] Act:[-1.40] B Des:-6.95] Act:[-5.60] [Immediate] [-3.85] [-2.84] [8.30] | PC:1983
Heading:15.75 A Des:[-0.31] Act:[-0.90] B Des:-6.99] Act:[-1.30] [Immediate] [-3.69] [-2.00] [8.62] | PC:1984
Heading:15.75 A Des:[-0.31] Act:[-2.80] B Des:-6.99] Act:[-2.90] [Immediate] [-3.45] [-0.48] [8.94] | PC:1984
Heading:15.72 A Des:[-0.06] Act:[-0.80] B Des:-7.00] Act:[-2.50] [Immediate] [-3.33] [0.45] [9.00] | PC:1985
Heading:15.72 A Des:[-0.06] Act:[1.30] B Des:-7.00] Act:[-3.20] [Immediate] [-3.26] [1.91] [8.83] | PC:1985
Heading:15.83 A Des:[-0.88] Act:[-0.10] B Des:-6.94] Act:[-4.80] [Immediate] [-3.31] [2.93] [8.53] | PC:1986
Heading:15.83 A Des:[-0.88] Act:[0.00] B Des:-6.94] Act:[-4.90] [Immediate] [-3.45] [4.26] [7.88] | PC:1986
Heading:15.91 A Des:[-1.38] Act:[1.30] B Des:-6.86] Act:[-4.90] [Immediate] [-3.50] [5.10] [7.33] | PC:1987
Heading:15.91 A Des:[-1.38] Act:[-2.00] B Des:-6.86] Act:[-3.00] [Immediate] [-3.45] [6.32] [6.34] | PC:1987
Heading:15.90 A Des:[-1.36] Act:[1.00] B Des:-6.87] Act:[-5.00] [Immediate] [-3.34] [7.03] [5.60] | PC:1988
Heading:15.90 A Des:[-1.36] Act:[-3.80] B Des:-6.87] Act:[-3.60] [Immediate] [-3.12] [7.96] [4.37] | PC:1988
Heading:15.90 A Des:[-1.36] Act:[-1.20] B Des:-6.87] Act:[-5.00] [Immediate] [-2.96] [8.46] [3.43] | PC:1989
Heading:15.90 A Des:[-1.36] Act:[0.70] B Des:-6.87] Act:[-1.90] [Immediate] [-2.66] [9.05] [1.88] | PC:1989
Heading:15.91 A Des:[-1.39] Act:[-5.30] B Des:-6.86] Act:[-3.60] [Immediate] [-2.38] [9.32] [0.79] | PC:1990
Heading:15.91 A Des:[-1.39] Act:[1.30] B Des:-6.86] Act:[-5.70] [Immediate] [-2.07] [9.45] [-0.95] | PC:1990
Heading:15.92 A Des:[-1.45] Act:[-1.80] B Des:-6.85] Act:[-6.30] [Immediate] [-1.55] [9.34] [-2.17] | PC:1991
Heading:15.92 A Des:[-1.45] Act:[1.50] B Des:-6.85] Act:[-0.80] [Immediate] [-1.24] [9.07] [-3.35] | PC:1991
Heading:16.05 A Des:[-2.37] Act:[-1.30] B Des:-6.59] Act:[-3.90] [Immediate] [-0.95] [8.31] [-5.05] | PC:1992
Heading:16.05 A Des:[-2.37] Act:[0.90] B Des:-6.59] Act:[-3.60] [Immediate] [-0.86] [7.60] [-6.10] | PC:1992
Heading:16.19 A Des:[-3.22] Act:[0.70] B Des:-6.22] Act:[-7.40] [Immediate] [-0.77] [6.32] [-7.44] | PC:1993
Heading:16.19 A Des:[-3.22] Act:[-2.20] B Des:-6.22] Act:[-8.10] [Immediate] [-0.65] [5.34] [-8.19] | PC:1993
Heading:16.26 A Des:[-3.65] Act:[-1.70] B Des:-5.97] Act:[-4.20] [Immediate] [-0.26] [3.77] [-9.07] | PC:1994
Heading:16.26 A Des:[-3.65] Act:[-4.10] B Des:-5.97] Act:[-2.50] [Immediate] [0.27] [2.70] [-9.47] | PC:1994
Heading:16.28 A Des:[-3.76] Act:[-4.50] B Des:-5.90] Act:[-3.50] [Immediate] [1.53] [1.05] [-9.74] | PC:1995
Heading:16.28 A Des:[-3.76] Act:[-2.60] B Des:-5.90] Act:[-3.50] [Immediate] [2.55] [0.01] [-9.62] | PC:1995
Heading:16.26 A Des:[-3.68] Act:[-4.40] B Des:-5.95] Act:[-1.80] [Immediate] [4.13] [-1.36] [-9.03] | PC:1996
Heading:16.26 A Des:[-3.68] Act:[-4.20] B Des:-5.95] Act:[-4.70] [Immediate] [5.03] [-2.10] [-8.46] | PC:1996
Heading:16.30 A Des:[-3.88] Act:[-1.70] B Des:-5.82] Act:[-1.80] [Immediate] [6.02] [-3.08] [-7.50] | PC:1997
Heading:16.30 A Des:[-3.88] Act:[-2.90] B Des:-5.82] Act:[-1.80] [Immediate] [6.45] [-3.61] [-6.93] | PC:1997
Heading:16.20 A Des:[-3.31] Act:[-2.20] B Des:-6.17] Act:[-2.20] [Immediate] [6.85] [-4.34] [-6.09] | PC:1998
Heading:16.20 A Des:[-3.31] Act:[-2.00] B Des:-6.17] Act:[-4.10] [Immediate] [7.07] [-4.78] [-5.53] | PC:1998
Heading:16.08 A Des:[-2.53] Act:[0.70] B Des:-6.53] Act:[-3.70] [Immediate] [7.42] [-5.28] [-4.55] | PC:1999
Heading:16.08 A Des:[-2.53] Act:[-1.70] B Des:-6.53] Act:[-4.50] [Immediate] [7.69] [-5.48] [-3.87] | PC:1999
Heading:16.08 A Des:[-2.55] Act:[-1.20] B Des:-6.52] Act:[-4.00] [Immediate] [8.10] [-5.58] [-2.81] | PC:2000
Heading:16.08 A Des:[-2.55] Act:[-3.30] B Des:-6.52] Act:[-3.30] [Immediate] [8.40] [-5.47] [-2.07] | PC:2000
Heading:16.10 A Des:[-2.68] Act:[-6.10] B Des:-6.47] Act:[-2.20] [Immediate] [8.87] [-5.07] [-1.06] | PC:2001
Heading:16.10 A Des:[-2.68] Act:[-1.70] B Des:-6.47] Act:[-3.70] [Immediate] [9.15] [-4.67] [-0.46] | PC:2001
Heading:16.17 A Des:[-3.10] Act:[-0.70] B Des:-6.28] Act:[-2.60] [Immediate] [9.48] [-4.03] [0.24] | PC:2002
Heading:16.17 A Des:[-3.10] Act:[0.20] B Des:-6.28] Act:[-4.20] [Immediate] [9.68] [-3.53] [0.61] | PC:2002
Heading:16.17 A Des:[-3.10] Act:[0.60] B Des:-6.28] Act:[-0.70] [Immediate] [9.89] [-2.85] [0.98] | PC:2003
Heading:16.17 A Des:[-3.10] Act:[-3.00] B Des:-6.28] Act:[-0.80] [Immediate] [9.99] [-2.45] [1.15] | PC:2003
Heading:16.25 A Des:[-3.60] Act:[-2.60] B Des:-6.01] Act:[-2.30] [Immediate] [10.10] [-1.84] [1.30] | PC:2004
Heading:16.25 A Des:[-3.60] Act:[-3.00] B Des:-6.01] Act:[-4.00] [Immediate] [10.19] [-1.39] [1.25] | PC:2004
Heading:16.14 A Des:[-2.93] Act:[-0.50] B Des:-6.36] Act:[-3.20] [Immediate] [10.32] [-0.58] [0.83] | PC:2005
Heading:16.14 A Des:[-2.93] Act:[-5.20] B Des:-6.36] Act:[-7.80] [Immediate] [10.37] [-0.08] [0.34] | PC:2005
Heading:16.10 A Des:[-2.67] Act:[-3.50] B Des:-6.47] Act:[-4.60] [Immediate] [10.35] [0.50] [-0.63] | PC:2006
Heading:16.10 A Des:[-2.67] Act:[-3.60] B Des:-6.47] Act:[-5.30] [Immediate] [10.28] [0.68] [-1.32] | PC:2006
Heading:16.22 A Des:[-3.43] Act:[-1.80] B Des:-6.10] Act:[-6.70] [Immediate] [10.11] [0.59] [-2.19] | PC:2007
Heading:16.22 A Des:[-3.43] Act:[-0.90] B Des:-6.10] Act:[-1.90] [Immediate] [10.01] [0.38] [-2.66] | PC:2007
Heading:16.14 A Des:[-2.91] Act:[-2.90] B Des:-6.37] Act:[-5.60] [Immediate] [9.83] [-0.13] [-3.22] | PC:2008
Heading:16.14 A Des:[-2.91] Act:[-1.40] B Des:-6.37] Act:[-3.80] [Immediate] [9.70] [-0.56] [-3.50] | PC:2008
Heading:16.26 A Des:[-3.66] Act:[-0.80] B Des:-5.97] Act:[-3.80] [Immediate] [9.47] [-1.33] [-3.86] | PC:2009
Heading:16.26 A Des:[-3.66] Act:[-3.50] B Des:-5.97] Act:[-3.50] [Immediate] [9.26] [-1.95] [-4.07] | PC:2009
Heading:16.29 A Des:[-3.84] Act:[-1.90] B Des:-5.85] Act:[-4.60] [Immediate] [8.81] [-3.04] [-4.32] | PC:2010
Heading:16.29 A Des:[-3.84] Act:[-1.50] B Des:-5.85] Act:[-3.30] [Immediate] [8.44] [-3.83] [-4.37] | PC:2010
Heading:16.25 A Des:[-3.61] Act:[-3.00] B Des:-6.00] Act:[-4.00] [Immediate] [7.76] [-5.12] [-4.25] | PC:2011
Heading:16.25 A Des:[-3.61] Act:[-5.10] B Des:-6.00] Act:[-2.70] [Immediate] [7.19] [-5.97] [-4.02] | PC:2011
Heading:16.27 A Des:[-3.71] Act:[-2.60] B Des:-5.93] Act:[-2.00] [Immediate] [6.59] [-6.79] [-3.67] | PC:2012
Heading:16.27 A Des:[-3.71] Act:[0.60] B Des:-5.93] Act:[-4.50] [Immediate] [5.66] [-7.86] [-2.79] | PC:2012
Heading:16.19 A Des:[-3.25] Act:[-1.30] B Des:-6.20] Act:[-5.10] [Immediate] [5.11] [-8.41] [-2.07] | PC:2013
Heading:16.19 A Des:[-3.25] Act:[-1.80] B Des:-6.20] Act:[-3.50] [Immediate] [4.35] [-8.97] [-0.82] | PC:2013
Heading:16.22 A Des:[-3.41] Act:[-1.30] B Des:-6.11] Act:[-2.30] [Immediate] [3.92] [-9.20] [0.02] | PC:2014
Heading:16.22 A Des:[-3.41] Act:[-3.40] B Des:-6.11] Act:[-3.70] [Immediate] [3.35] [-9.25] [1.45] | PC:2014
Heading:16.14 A Des:[-2.94] Act:[-1.10] B Des:-6.35] Act:[-3.60] [Immediate] [2.94] [-9.20] [2.35] | PC:2015
Heading:16.14 A Des:[-2.94] Act:[-5.00] B Des:-6.35] Act:[-2.00] [Immediate] [2.13] [-8.92] [3.70] | PC:2015
Heading:16.24 A Des:[-3.56] Act:[-2.40] B Des:-6.02] Act:[-5.60] [Immediate] [1.57] [-8.63] [4.54] | PC:2016
Heading:16.24 A Des:[-3.56] Act:[-3.00] B Des:-6.02] Act:[-2.60] [Immediate] [0.77] [-7.89] [5.79] | PC:2016
Heading:16.31 A Des:[-3.99] Act:[-1.20] B Des:-5.75] Act:[-0.60] [Immediate] [0.20] [-7.35] [6.47] | PC:2017
Heading:16.31 A Des:[-3.99] Act:[-1.70] B Des:-5.75] Act:[-4.50] [Immediate] [-0.70] [-6.38] [7.32] | PC:2017
Heading:16.40 A Des:[-4.47] Act:[-0.30] B Des:-5.38] Act:[-3.70] [Immediate] [-1.31] [-5.68] [7.77] | PC:2018
Heading:16.40 A Des:[-4.47] Act:[1.20] B Des:-5.38] Act:[-5.20] [Immediate] [-2.37] [-4.47] [8.22] | PC:2018
Heading:16.39 A Des:[-4.43] Act:[-1.00] B Des:-5.42] Act:[-0.50] [Immediate] [-3.08] [-3.74] [8.31] | PC:2019
Heading:16.39 A Des:[-4.43] Act:[-3.90] B Des:-5.42] Act:[-2.90] [Immediate] [-4.14] [-2.58] [8.21] | PC:2019
Heading:16.27 A Des:[-3.74] Act:[-3.40] B Des:-5.91] Act:[-2.50] [Immediate] [-4.85] [-1.91] [7.96] | PC:2020
Heading:16.27 A Des:[-3.74] Act:[-4.40] B Des:-5.91] Act:[-2.00] [Immediate] [-5.85] [-0.74] [7.39] | PC:2020
Heading:16.19 A Des:[-3.25] Act:[-5.00] B Des:-6.20] Act:[-5.60] [Immediate] [-6.44] [-0.16] [6.89] | PC:2021
Heading:16.19 A Des:[-3.25] Act:[-0.80] B Des:-6.20] Act:[-3.40] [Immediate] [-7.13] [0.71] [6.08] | PC:2021
Heading:16.32 A Des:[-4.00] Act:[0.10] B Des:-5.75] Act:[-3.60] [Immediate] [-7.47] [1.17] [5.53] | PC:2022
Heading:16.32 A Des:[-4.00] Act:[-2.40] B Des:-5.75] Act:[-1.00] [Immediate] [-7.86] [1.88] [4.71] | PC:2022
Heading:16.25 A Des:[-3.61] Act:[-1.00] B Des:-5.99] Act:[-3.10] [Immediate] [-8.06] [2.16] [4.19] | PC:2023
Heading:16.25 A Des:[-3.61] Act:[-3.20] B Des:-5.99] Act:[-3.20] [Immediate] [-8.40] [2.37] [3.28] | PC:2023
Heading:16.24 A Des:[-3.53] Act:[-2.30] B Des:-6.05] Act:[-3.20] [Immediate] [-8.65] [2.32] [2.58] | PC:2024
Heading:16.24 A Des:[-3.53] Act:[-3.00] B Des:-6.05] Act:[-3.80] [Immediate] [-8.98] [1.90] [1.58] | PC:2024
Heading:16.34 A Des:[-4.16] Act:[-3.40] B Des:-5.63] Act:[-0.60] [Immediate] [-9.15] [1.45] [0.98] | PC:2025
Heading:16.34 A Des:[-4.16] Act:[-2.90] B Des:-5.63] Act:[-2.90] [Immediate] [-9.29] [0.54] [0.29] | PC:2025
Heading:16.46 A Des:[-4.80] Act:[-4.60] B Des:-5.09] Act:[-4.60] [Immediate] [-9.31] [-0.09] [0.02] | PC:2026
Heading:16.46 A Des:[-4.80] Act:[-1.70] B Des:-5.09] Act:[-5.10] [Immediate] [-9.25] [-1.13] [-0.12] | PC:2026
Heading:16.46 A Des:[-4.79] Act:[-2.00] B Des:-5.10] Act:[-4.00] [Immediate] [-9.15] [-1.80] [-0.05] | PC:2027
Heading:16.46 A Des:[-4.79] Act:[-2.30] B Des:-5.10] Act:[-2.80] [Immediate] [-8.90] [-2.78] [0.29] | PC:2027
Heading:16.60 A Des:[-5.44] Act:[-5.30] B Des:-4.41] Act:[-1.90] [Immediate] [-8.65] [-3.46] [0.67] | PC:2028
Heading:16.60 A Des:[-5.44] Act:[-4.50] B Des:-4.41] Act:[-4.80] [Immediate] [-8.15] [-4.38] [1.43] | PC:2028
Heading:16.66 A Des:[-5.68] Act:[-3.90] B Des:-4.08] Act:[-1.80] [Immediate] [-7.69] [-4.97] [2.07] | PC:2029
Heading:16.66 A Des:[-5.68] Act:[-3.50] B Des:-4.08] Act:[-3.40] [Immediate] [-6.85] [-5.67] [3.14] | PC:2029
Heading:16.55 A Des:[-5.22] Act:[-1.30] B Des:-4.67] Act:[-3.80] [Immediate] [-6.18] [-5.96] [3.93] | PC:2030
Heading:16.55 A Des:[-5.22] Act:[-3.10] B Des:-4.67] Act:[-2.20] [Immediate] [-5.05] [-6.31] [5.02] | PC:2030
Heading:16.45 A Des:[-4.72] Act:[-4.10] B Des:-5.17] Act:[-2.40] [Immediate] [-4.25] [-6.34] [5.75] | PC:2031
Heading:16.45 A Des:[-4.72] Act:[-4.10] B Des:-5.17] Act:[-1.90] [Immediate] [-3.48] [-6.09] [6.77] | PC:2031
Heading:16.47 A Des:[-4.81] Act:[1.00] B Des:-5.08] Act:[-1.60] [Immediate] [-2.40] [-5.72] [7.40] | PC:2032
Heading:16.47 A Des:[-4.81] Act:[-0.20] B Des:-5.08] Act:[-0.90] [Immediate] [-1.78] [-5.13] [8.02] | PC:2032
Heading:16.53 A Des:[-5.15] Act:[-1.40] B Des:-4.74] Act:[-5.60] [Immediate] [-0.85] [-4.25] [8.74] | PC:2033
Heading:16.53 A Des:[-5.15] Act:[-0.80] B Des:-4.74] Act:[-1.80] [Immediate] [-0.23] [-3.54] [9.12] | PC:2033
Heading:16.60 A Des:[-5.44] Act:[-1.80] B Des:-4.40] Act:[-3.90] [Immediate] [0.68] [-2.56] [9.48] | PC:2034
Heading:16.60 A Des:[-5.44] Act:[-3.90] B Des:-4.40] Act:[-2.20] [Immediate] [1.43] [-1.82] [9.61] | PC:2034
Heading:16.60 A Des:[-5.46] Act:[-4.80] B Des:-4.39] Act:[-2.30] [Immediate] [2.71] [-0.65] [9.56] | PC:2035
Heading:16.60 A Des:[-5.46] Act:[-4.50] B Des:-4.39] Act:[-0.30] [Immediate] [3.69] [-0.10] [9.31] | PC:2035
Heading:16.60 A Des:[-5.43] Act:[-4.10] B Des:-4.42] Act:[-1.50] [Immediate] [5.10] [0.81] [8.67] | PC:2036
Heading:16.60 A Des:[-5.43] Act:[-2.90] B Des:-4.42] Act:[-4.00] [Immediate] [5.98] [1.36] [8.09] | PC:2036
Heading:16.56 A Des:[-5.28] Act:[-4.80] B Des:-4.59] Act:[-4.00] [Immediate] [7.14] [1.97] [7.03] | PC:2037
Heading:16.56 A Des:[-5.28] Act:[-0.10] B Des:-4.59] Act:[-4.60] [Immediate] [7.78] [2.40] [6.23] | PC:2037
Heading:16.56 A Des:[-5.27] Act:[-2.10] B Des:-4.60] Act:[-1.00] [Immediate] [8.53] [2.68] [5.09] | PC:2038
Heading:16.56 A Des:[-5.27] Act:[-3.70] B Des:-4.60] Act:[-0.40] [Immediate] [8.95] [2.76] [4.33] | PC:2038
Heading:16.65 A Des:[-5.65] Act:[-3.00] B Des:-4.14] Act:[-2.10] [Immediate] [9.46] [2.68] [3.20] | PC:2039
Heading:16.65 A Des:[-5.65] Act:[-4.30] B Des:-4.14] Act:[-3.40] [Immediate] [9.77] [2.47] [2.42] | PC:2039
Heading:16.73 A Des:[-5.96] Act:[-3.10] B Des:-3.66] Act:[-2.90] [Immediate] [10.12] [1.85] [1.35] | PC:2040
Heading:16.73 A Des:[-5.96] Act:[-6.00] B Des:-3.66] Act:[-2.30] [Immediate] [10.30] [1.20] [0.68] | PC:2040
Heading:16.61 A Des:[-5.48] Act:[-4.00] B Des:-4.36] Act:[-2.50] [Immediate] [10.39] [-0.09] [-0.21] | PC:2041
Heading:16.61 A Des:[-5.48] Act:[-3.70] B Des:-4.36] Act:[-2.70] [Immediate] [10.30] [-1.13] [-0.69] | PC:2041
Heading:16.66 A Des:[-5.70] Act:[-3.40] B Des:-4.06] Act:[-3.80] [Immediate] [9.93] [-2.72] [-1.07] | PC:2042
Heading:16.66 A Des:[-5.70] Act:[-4.50] B Des:-4.06] Act:[-3.90] [Immediate] [9.56] [-3.75] [-1.10] | PC:2042
Heading:16.67 A Des:[-5.74] Act:[-4.00] B Des:-4.01] Act:[-2.60] [Immediate] [8.87] [-5.13] [-0.84] | PC:2043
Heading:16.67 A Des:[-5.74] Act:[-4.00] B Des:-4.01] Act:[1.20] [Immediate] [8.37] [-5.89] [-0.47] | PC:2043
Heading:16.72 A Des:[-5.94] Act:[-2.50] B Des:-3.70] Act:[-3.00] [Immediate] [7.54] [-6.88] [0.18] | PC:2044
Heading:16.72 A Des:[-5.94] Act:[-2.80] B Des:-3.70] Act:[-2.70] [Immediate] [6.91] [-7.39] [0.81] | PC:2044
Heading:16.76 A Des:[-6.07] Act:[-5.10] B Des:-3.49] Act:[-0.70] [Immediate] [5.76] [-8.12] [1.69] | PC:2045
Heading:16.76 A Des:[-6.07] Act:[-2.60] B Des:-3.49] Act:[-2.60] [Immediate] [4.91] [-8.48] [2.25] | PC:2045
Heading:16.65 A Des:[-5.67] Act:[-4.60] B Des:-4.11] Act:[-2.10] [Immediate] [3.42] [-8.78] [3.21] | PC:2046
Heading:16.65 A Des:[-5.67] Act:[-5.20] B Des:-4.11] Act:[0.40] [Immediate] [2.32] [-8.86] [3.76] | PC:2046
Heading:16.72 A Des:[-5.93] Act:[-2.00] B Des:-3.72] Act:[-0.60] [Immediate] [0.66] [-8.72] [4.48] | PC:2047
Heading:16.72 A Des:[-5.93] Act:[-0.80] B Des:-3.72] Act:[0.20] [Immediate] [-0.39] [-8.35] [5.03] | PC:2047
Heading:16.75 A Des:[-6.05] Act:[-2.90] B Des:-3.52] Act:[-5.20] [Immediate] [-1.83] [-7.65] [5.63] | PC:2048
Heading:16.75 A Des:[-6.05] Act:[-6.10] B Des:-3.52] Act:[-5.60] [Immediate] [-2.71] [-7.18] [5.83] | PC:2048
Heading:16.80 A Des:[-6.21] Act:[-4.50] B Des:-3.23] Act:[-0.80] [Immediate] [-3.91] [-6.33] [6.00] | PC:2049
Heading:16.80 A Des:[-6.21] Act:[-3.00] B Des:-3.23] Act:[0.80] [Immediate] [-4.71] [-5.74] [5.97] | PC:2049
Heading:16.70 A Des:[-5.87] Act:[-4.10] B Des:-3.81] Act:[0.90] [Immediate] [-5.87] [-4.78] [5.67] | PC:2050
Heading:16.70 A Des:[-5.87] Act:[-3.10] B Des:-3.81] Act:[0.10] [Immediate] [-6.63] [-4.04] [5.34] | PC:2050
Heading:16.62 A Des:[-5.52] Act:[-6.20] B Des:-4.30] Act:[-1.30] [Immediate] [-7.62] [-2.90] [4.60] | PC:2051
Heading:16.62 A Des:[-5.52] Act:[-5.60] B Des:-4.30] Act:[-2.10] [Immediate] [-8.15] [-2.26] [3.94] | PC:2051
Heading:16.50 A Des:[-5.00] Act:[-0.80] B Des:-4.90] Act:[1.80] [Immediate] [-8.76] [-1.37] [2.84] | PC:2052
Heading:16.50 A Des:[-5.00] Act:[-3.40] B Des:-4.90] Act:[-1.60] [Immediate] [-9.02] [-0.89] [2.10] | PC:2052
Heading:16.63 A Des:[-5.56] Act:[-3.70] B Des:-4.25] Act:[0.50] [Immediate] [-9.19] [-0.43] [0.98] | PC:2053
Heading:16.63 A Des:[-5.56] Act:[-2.30] B Des:-4.25] Act:[-4.30] [Immediate] [-9.29] [-0.24] [0.28] | PC:2053
Heading:16.73 A Des:[-5.99] Act:[-3.00] B Des:-3.62] Act:[-6.10] [Immediate] [-9.29] [-0.23] [-0.44] | PC:2054
Heading:16.73 A Des:[-5.99] Act:[-1.60] B Des:-3.62] Act:[-7.00] [Immediate] [-9.18] [-0.39] [-1.58] | PC:2054
Heading:16.64 A Des:[-5.62] Act:[-4.60] B Des:-4.17] Act:[-1.60] [Immediate] [-9.00] [-0.65] [-2.38] | PC:2055
Heading:16.64 A Des:[-5.62] Act:[-1.30] B Des:-4.17] Act:[-1.70] [Immediate] [-8.52] [-1.29] [-3.70] | PC:2055
Heading:16.65 A Des:[-5.66] Act:[-0.90] B Des:-4.12] Act:[-1.70] [Immediate] [-8.02] [-1.90] [-4.55] | PC:2056
Heading:16.65 A Des:[-5.66] Act:[-3.70] B Des:-4.12] Act:[-3.80] [Immediate] [-7.01] [-2.97] [-5.65] | PC:2056
Heading:16.73 A Des:[-5.96] Act:[-4.10] B Des:-3.67] Act:[-4.00] [Immediate] [-6.23] [-3.77] [-6.13] | PC:2057
Heading:16.73 A Des:[-5.96] Act:[-3.20] B Des:-3.67] Act:[-2.10] [Immediate] [-5.01] [-5.00] [-6.46] | PC:2057
Heading:16.63 A Des:[-5.59] Act:[-4.40] B Des:-4.22] Act:[-1.80] [Immediate] [-4.21] [-5.78] [-6.43] | PC:2058
Heading:16.63 A Des:[-5.59] Act:[-3.30] B Des:-4.22] Act:[-2.40] [Immediate] [-3.05] [-6.83] [-6.11] | PC:2058
Heading:16.76 A Des:[-6.08] Act:[-4.00] B Des:-3.48] Act:[-2.50] [Immediate] [-2.30] [-7.41] [-5.81] | PC:2059
Heading:16.76 A Des:[-6.08] Act:[-1.70] B Des:-3.48] Act:[-2.50] [Immediate] [-1.13] [-8.17] [-5.16] | PC:2059
Heading:16.72 A Des:[-5.95] Act:[-4.20] B Des:-3.68] Act:[-0.10] [Immediate] [-0.28] [-8.54] [-4.76] | PC:2060
Heading:16.72 A Des:[-5.95] Act:[-3.70] B Des:-3.68] Act:[-2.10] [Immediate] [1.08] [-8.93] [-4.02] | PC:2060
Heading:16.75 A Des:[-6.05] Act:[-1.50] B Des:-3.52] Act:[-1.50] [Immediate] [2.09] [-9.04] [-3.38] | PC:2061
Heading:16.75 A Des:[-6.05] Act:[-1.20] B Des:-3.52] Act:[-0.40] [Immediate] [3.66] [-8.89] [-2.63] | PC:2061
Heading:16.70 A Des:[-5.86] Act:[-3.80] B Des:-3.83] Act:[-1.90] [Immediate] [4.67] [-8.61] [-2.17] | PC:2062
Heading:16.70 A Des:[-5.86] Act:[-4.60] B Des:-3.83] Act:[-1.00] [Immediate] [5.99] [-8.02] [-1.33] | PC:2062
Heading:16.69 A Des:[-5.83] Act:[-1.80] B Des:-3.87] Act:[-0.70] [Immediate] [6.76] [-7.51] [-0.80] | PC:2063
Heading:16.69 A Des:[-5.83] Act:[-3.00] B Des:-3.87] Act:[-0.10] [Immediate] [7.74] [-6.66] [-0.21] | PC:2063
Heading:16.66 A Des:[-5.71] Act:[-2.60] B Des:-4.05] Act:[-3.40] [Immediate] [8.25] [-6.05] [0.20] | PC:2064
Heading:16.66 A Des:[-5.71] Act:[-3.60] B Des:-4.05] Act:[-4.30] [Immediate] [8.94] [-4.99] [0.72] | PC:2064
Heading:16.64 A Des:[-5.64] Act:[-4.50] B Des:-4.15] Act:[0.50] [Immediate] [9.34] [-4.25] [0.87] | PC:2065
Heading:16.64 A Des:[-5.64] Act:[-3.80] B Des:-4.15] Act:[-2.00] [Immediate] [9.87] [-2.92] [0.91] | PC:2065
Heading:16.70 A Des:[-5.87] Act:[-2.40] B Des:-3.82] Act:[-4.10] [Immediate] [10.13] [-2.00] [0.80] | PC:2066
Heading:16.70 A Des:[-5.87] Act:[-2.90] B Des:-3.82] Act:[-1.90] [Immediate] [10.34] [-0.64] [0.36] | PC:2066
Heading:16.80 A Des:[-6.20] Act:[-3.60] B Des:-3.24] Act:[-0.70] [Immediate] [10.37] [0.26] [-0.09] | PC:2067
Heading:16.80 A Des:[-6.20] Act:[-5.10] B Des:-3.24] Act:[-0.70] [Immediate] [10.21] [1.48] [-1.02] | PC:2067
Heading:16.88 A Des:[-6.45] Act:[-2.80] B Des:-2.72] Act:[-2.30] [Immediate] [9.97] [2.18] [-1.72] | PC:2068
Heading:16.88 A Des:[-6.45] Act:[-4.50] B Des:-2.72] Act:[-3.50] [Immediate] [9.40] [3.08] [-2.95] | PC:2068
Heading:16.91 A Des:[-6.53] Act:[-3.80] B Des:-2.53] Act:[1.60] [Immediate] [8.87] [3.58] [-3.81] | PC:2069
Heading:16.91 A Des:[-6.53] Act:[-1.80] B Des:-2.53] Act:[-2.10] [Immediate] [7.83] [4.09] [-5.14] | PC:2069
Heading:16.86 A Des:[-6.39] Act:[-4.30] B Des:-2.85] Act:[1.00] [Immediate] [7.00] [4.25] [-6.06] | PC:2070
Heading:16.86 A Des:[-6.39] Act:[-4.50] B Des:-2.85] Act:[-2.90] [Immediate] [5.54] [4.29] [-7.30] | PC:2070
Heading:16.74 A Des:[-6.01] Act:[-3.80] B Des:-3.59] Act:[-1.90] [Immediate] [4.48] [4.18] [-7.97] | PC:2071
